chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr4	887268	888268	Amillepora08659	64	39	106	33	80	108	125	236	228	210	172	177	43	36	33	47	41	65	85	82	76	78	99	148
chr4	986257	987257	Amillepora08662	39	17	4	12	4	16	0	0	0	0	0	0	35	18	16	24	12	20	4	1	0	5	2	10
chr4	847257	848257	Amillepora08654	12	1	0	0	0	0	7	4	3	0	5	7	3	3	3	3	2	2	12	2	3	4	6	13
chr4	942444	943444	Amillepora08661	1	2	1	1	3	2	0	1	0	1	0	2	22	24	16	7	14	14	9	9	1	6	2	8
chr4	929412	930412	Amillepora08660	5	1	1	7	2	5	26	166	127	138	24	30	24	32	25	27	24	30	106	102	111	83	129	185
chr4	885586	886586	Amillepora08657	28	9	15	6	5	18	3	4	4	0	8	10	30	32	29	21	21	33	36	37	38	22	30	63
chr4	867436	868436	Amillepora08656	0	1	0	0	0	0	5	1	0	1	0	1	0	2	2	1	0	2	6	0	1	3	4	5
chr4	1041128	1042128	Amillepora08667	17	5	0	1	0	1	1	0	0	2	2	1	14	5	1	2	4	5	15	4	1	5	5	10
chr4	1037043	1038043	Amillepora08666	6	0	0	0	0	0	0	2	0	0	3	0	3	3	1	1	1	1	3	1	0	3	0	4
chr4	1066854	1067854	Amillepora08668	4	2	0	0	0	0	0	0	0	2	0	0	1	1	1	1	0	0	4	1	0	2	1	4
chr4	1006539	1007539	Amillepora08664	2	0	0	0	0	0	0	0	0	0	0	1	6	3	2	3	3	1	3	0	1	1	3	4
chr4	1160088	1161088	Amillepora08677	20	11	2	5	0	2	7	0	0	2	8	2	7	2	4	4	4	4	1	1	0	0	1	3
chr4	1141773	1142773	Amillepora08675	363	286	116	188	175	204	207	48	14	64	177	115	118	73	33	74	44	58	86	55	40	51	48	105
chr4	1117337	1118337	Amillepora08673	3	6	8	7	12	12	4	7	1	3	2	5	60	36	14	28	12	35	34	6	15	23	10	25
chr4	1103099	1104099	Amillepora08672	1	0	0	3	1	0	1	0	0	0	0	0	4	3	1	4	0	3	5	0	0	4	0	1
chr4	1088678	1089678	Amillepora08670	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	1	0	0	0	0	0	0
chr4	1082350	1083350	Amillepora08669	8	0	4	3	1	2	1	3	2	1	2	2	24	23	18	20	17	20	19	9	11	21	13	24
chr4	1097295	1098295	Amillepora08671	17	0	0	0	0	0	0	0	0	0	0	0	3	5	3	1	3	8	1	1	3	0	3	1
chr4	1144371	1145371	Amillepora08674	20	3	3	2	0	0	5	1	0	0	0	5	10	1	3	9	0	4	12	0	3	4	0	2
chr4	1185752	1186752	Amillepora08678	12	8	0	2	0	2	2	0	0	0	4	2	3	3	0	4	1	3	6	1	1	7	4	5
chr4	1249875	1250875	Amillepora08682	45	18	0	14	5	6	7	2	4	7	5	5	20	6	7	8	3	13	18	5	5	10	4	7
chr4	1239122	1240122	Amillepora08680	8	1	0	0	0	0	0	0	0	1	0	0	3	1	1	1	1	1	3	0	0	0	1	0
chr4	1224149	1225149	Amillepora08679	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	2	2	5	0	0	1	0	3
chr4	1246063	1247063	Amillepora08681	45	4	0	3	0	1	8	0	0	3	3	2	15	8	1	10	4	13	9	0	2	3	2	9
chr4	1298395	1299395	Amillepora08684	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	2	1	0	1	0	0	1	0	3
chr4	1315831	1316831	Amillepora08686	0	0	0	1	0	0	2	1	1	0	0	0	5	3	6	0	1	0	11	4	16	12	5	16
chr4	1329726	1330726	Amillepora08688	4	3	0	0	0	0	1	0	0	0	0	0	33	20	16	22	18	20	32	13	15	15	17	31
chr4	1352178	1353178	Amillepora08690	51	23	6	15	1	3	63	29	21	43	44	46	33	34	19	25	13	41	61	35	51	39	33	74
chr4	1284076	1285076	Amillepora08683	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	1	0	1	3
chr4	1307185	1308185	Amillepora08685	14	0	0	2	0	0	1	0	0	2	0	0	8	3	0	3	2	0	2	0	5	6	1	2
chr4	1353075	1354075	Amillepora08689	45	14	28	26	33	42	43	6	4	17	36	21	58	99	50	56	46	81	25	6	10	11	17	35
chr4	1362633	1363633	Amillepora08691	4	3	1	0	0	2	0	0	0	0	0	0	18	11	5	8	5	11	7	1	6	6	10	11
chr4	1420954	1421954	Amillepora08695	2	1	0	0	2	0	1	0	0	2	1	0	3	3	0	6	1	3	1	1	0	0	0	1
chr4	1411743	1412743	Amillepora08694	2	2	0	0	0	0	0	0	0	0	0	0	7	1	1	0	1	0	5	1	2	1	4	4
chr4	1407546	1408546	Amillepora08693	12	2	0	0	0	0	2	0	0	0	6	3	6	2	1	2	2	1	8	0	0	6	3	2
chr4	1369879	1370879	Amillepora08692	31	12	0	12	4	3	7	0	0	1	2	2	7	5	1	6	1	3	6	2	0	3	6	5
chr4	1434888	1435888	Amillepora08696	59	39	22	28	19	56	49	24	17	31	64	50	40	40	39	38	27	51	29	21	24	9	24	50
chr4	1446082	1447082	Amillepora08698	7	7	12	11	3	21	13	14	11	10	10	16	29	26	18	14	16	25	29	34	43	22	21	51
chr4	1458674	1459674	Amillepora08700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4	1461353	1462353	Amillepora08701	26	17	23	28	17	43	29	36	21	28	28	32	36	54	43	45	31	56	61	55	61	54	73	99
chr4	1442054	1443054	Amillepora08697	50	31	61	20	38	70	47	58	27	40	76	44	73	86	65	78	57	91	68	38	62	51	37	89
chr4	1516453	1517453	Amillepora08705	424	201	18	79	19	51	8	4	4	14	2	2	30	19	8	25	4	9	19	2	1	8	5	13
chr4	1541114	1542114	Amillepora08707	16	5	0	0	0	0	6	0	0	2	7	0	21	9	10	11	11	7	10	4	5	4	6	15
chr4	1497236	1498236	Amillepora08702	15	2	0	0	0	2	0	3	0	0	0	2	14	6	3	5	3	4	7	0	0	2	0	3
chr4	1513246	1514246	Amillepora08704	19	2	1	1	0	2	4	0	0	0	2	0	7	2	1	4	2	1	1	0	1	1	0	4
chr4	1547885	1548885	Amillepora08706	9	46	12	4	19	12	11	31	70	28	5	9	13	12	6	11	7	5	15	13	7	14	8	20
chr4	1684698	1685698	Amillepora08719	3	0	0	0	0	0	0	0	0	2	0	0	5	2	2	3	1	1	3	0	0	2	0	1
chr4	1678896	1679896	Amillepora08718	14	3	4	6	4	3	4	0	0	4	5	2	13	4	2	7	2	5	4	2	2	2	3	8
chr4	1556940	1557940	Amillepora08708	1	0	0	0	0	0	2	0	0	0	0	0	3	0	1	2	0	1	4	0	0	0	1	1
chr4	1570077	1571077	Amillepora08709	22	3	0	0	0	0	6	0	0	0	2	2	19	8	9	7	4	11	6	4	5	3	8	13
chr4	1572196	1573196	Amillepora08710	122	90	8	49	25	34	54	8	2	34	22	44	107	89	51	91	43	76	74	38	63	60	39	83
chr4	1679576	1680576	Amillepora08717	5	0	0	2	0	0	0	0	0	2	4	2	7	2	2	5	1	2	8	1	1	0	2	6
chr4	1644660	1645660	Amillepora08714	19	12	12	18	18	20	10	19	33	19	21	12	22	26	22	25	22	38	10	22	23	14	24	41
chr4	1669536	1670536	Amillepora08716	79	75	245	169	210	208	69	224	194	169	96	70	144	137	75	107	74	120	104	73	66	72	85	143
chr4	1607892	1608892	Amillepora08711	17	2	0	2	0	0	4	0	0	2	0	2	6	1	0	3	1	0	4	0	0	1	1	5
chr4	1611489	1612489	Amillepora08712	44	13	2	2	0	0	18	1	20	7	21	12	8	1	3	4	1	4	24	10	12	17	14	40
chr4	1651416	1652416	Amillepora08715	11	1	1	2	1	0	3	1	2	2	3	0	7	13	10	11	6	12	24	19	14	16	19	37
chr4	1617628	1618628	Amillepora08713	4	1	1	1	2	3	3	0	0	0	2	2	4	3	5	4	4	3	1	2	1	2	3	2
chr4	1740427	1741427	Amillepora08727	6	2	0	0	0	0	0	0	0	0	0	0	8	4	7	10	1	3	9	0	4	5	3	9
chr4	1715740	1716740	Amillepora08726	6	5	0	0	0	1	1	0	1	0	0	0	4	1	1	1	2	2	3	0	1	1	2	1
chr4	1692467	1693467	Amillepora08720	3	0	0	1	0	0	3	0	0	2	0	1	11	9	3	17	14	13	4	6	12	7	12	10
chr4	1694496	1695496	Amillepora08721	5	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	1	2	2	0	0	1	2	1
chr4	1775813	1776813	Amillepora08732	9	0	0	0	0	2	6	0	2	0	2	0	7	3	0	1	2	1	2	1	0	2	0	1
chr4	1697066	1698066	Amillepora08722	10	3	0	0	0	0	1	1	0	0	0	0	7	0	0	3	0	0	1	0	0	0	0	1
chr4	1701569	1702569	Amillepora08723	2	2	2	1	0	0	0	0	0	0	0	0	3	2	1	2	1	0	1	1	0	0	2	2
chr4	1710444	1711444	Amillepora08724	4	1	0	0	0	0	0	0	0	1	3	4	3	1	1	1	0	2	5	0	0	0	1	4
chr4	1753918	1754918	Amillepora08728	30	10	2	5	0	2	6	2	0	3	2	3	2	4	2	6	1	2	1	1	2	0	0	6
chr4	1762481	1763481	Amillepora08730	11	2	1	0	0	0	1	0	0	2	0	0	9	2	2	2	0	4	8	1	4	1	3	2
chr4	1771241	1772241	Amillepora08731	9	6	0	2	0	1	0	0	0	1	2	0	29	15	10	17	10	16	9	6	3	6	9	12
chr4	1712893	1713893	Amillepora08725	18	0	0	0	0	0	5	2	0	4	4	0	2	2	1	2	0	1	5	0	1	1	0	2
chr4	1837785	1838785	Amillepora08738	4	1	0	0	0	4	0	0	0	0	2	0	2	0	2	1	0	4	1	0	0	1	0	3
chr4	1805376	1806376	Amillepora08736	28	18	18	20	20	22	9	16	20	10	13	14	109	99	88	68	75	117	98	96	101	95	103	169
chr4	1799706	1800706	Amillepora08735	11	2	0	0	0	0	0	0	0	0	1	0	9	9	2	3	4	5	9	3	2	4	3	7
chr4	1858409	1859409	Amillepora08740	3	0	0	0	0	0	0	0	0	0	0	0	9	3	1	6	1	1	2	1	0	1	0	2
chr4	1851006	1852006	Amillepora08739	14	4	0	0	0	2	2	0	0	0	4	6	4	5	1	0	1	1	1	1	0	2	1	1
chr4	1872794	1873794	Amillepora08741	1	2	0	0	0	0	2	0	0	0	0	0	6	2	1	1	0	1	7	0	0	0	0	2
chr4	1879381	1880381	Amillepora08742	80	121	93	116	98	137	54	74	33	110	62	95	40	50	29	37	29	61	25	22	24	19	29	50
chr4	1822459	1823459	Amillepora08737	8	0	0	0	0	0	3	0	0	0	2	0	3	1	1	2	0	1	3	0	1	0	0	1
chr4	1793816	1794816	Amillepora08734	56	44	27	25	27	33	20	6	6	21	18	8	29	8	10	6	4	6	15	4	4	5	2	10
chr4	1974824	1975824	Amillepora08757	78	68	30	37	18	29	126	65	29	60	84	87	51	46	28	19	24	46	38	33	33	30	26	66
chr4	1917373	1918373	Amillepora08749	21	5	0	1	0	1	0	2	0	0	0	1	5	3	3	5	3	2	3	2	1	4	4	4
chr4	1896087	1897087	Amillepora08746	176	105	41	65	32	67	103	60	39	79	40	117	80	58	41	51	30	44	66	33	34	34	22	66
chr4	1949743	1950743	Amillepora08753	20	1	1	1	1	1	2	0	0	1	3	2	14	7	1	5	6	6	11	1	1	3	0	7
chr4	1920757	1921757	Amillepora08750	40	10	1	4	1	2	8	2	0	0	4	2	15	8	0	2	5	4	4	3	4	5	3	10
chr4	1963138	1964138	Amillepora08756	7	0	0	0	0	0	1	0	0	3	6	0	5	5	3	2	3	3	8	2	3	4	7	7
chr4	1878393	1879393	Amillepora08743	1	0	2	3	0	0	0	1	0	1	0	0	11	2	3	5	0	3	5	3	1	2	3	4
chr4	1917827	1918827	Amillepora08747	2	1	0	0	0	0	0	0	0	0	1	1	5	2	2	2	4	0	3	1	1	3	2	5
chr4	1945642	1946642	Amillepora08751	414	227	127	213	131	200	156	102	50	117	156	138	115	88	60	60	67	117	77	53	45	56	53	124
chr4	1950644	1951644	Amillepora08752	15	0	0	0	2	0	3	2	0	1	0	2	14	3	4	5	0	7	9	0	1	2	0	5
chr4	1890720	1891720	Amillepora08744	34	59	97	11	16	96	37	90	79	75	57	51	25	22	8	15	10	20	22	8	7	10	6	27
chr4	1896192	1897192	Amillepora08745	105	57	24	35	15	34	54	34	24	44	20	57	60	44	24	29	16	33	45	24	22	22	15	44
chr4	2005232	2006232	Amillepora08761	18	3	9	1	0	5	7	1	1	2	3	1	35	26	18	24	10	38	14	14	14	13	14	35
chr4	2064526	2065526	Amillepora08767	13	13	6	0	8	6	4	8	2	0	2	1	46	29	20	25	23	29	26	8	12	5	10	20
chr4	2037897	2038897	Amillepora08764	20	1	0	3	3	1	2	0	0	0	0	0	20	8	9	6	6	12	10	4	8	10	7	13
chr4	1983946	1984946	Amillepora08758	12	0	5	6	5	6	6	8	9	12	12	3	35	33	21	17	14	32	29	22	26	17	25	48
chr4	2003310	2004310	Amillepora08760	13	7	3	2	1	2	0	0	0	0	0	0	4	4	1	2	2	5	1	0	0	0	0	2
chr4	1962786	1963786	Amillepora08754	8	0	0	0	0	0	1	0	0	4	4	0	8	6	5	3	3	7	10	3	2	4	8	6
chr4	2074720	2075720	Amillepora08768	16	9	41	19	30	32	0	38	22	29	13	21	30	24	31	22	19	35	27	19	31	28	24	34
chr4	2064258	2065258	Amillepora08765	12	10	6	0	8	6	3	7	2	0	3	0	45	25	21	26	23	28	24	8	12	4	11	19
chr4	2028760	2029760	Amillepora08762	19	11	6	13	5	9	0	0	0	0	0	0	8	7	5	6	6	10	11	3	3	2	1	7
chr4	1999234	2000234	Amillepora08759	12	3	1	1	2	0	7	1	2	2	8	1	10	7	9	2	2	4	8	6	1	6	3	5
chr4	2031717	2032717	Amillepora08763	18	3	0	5	0	0	0	0	0	0	1	0	5	3	1	1	0	2	3	3	2	1	1	5
chr4	2134691	2135691	Amillepora08771	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	4	1	5	2	1	2	0	3
chr4	2154307	2155307	Amillepora08772	10	7	0	0	0	0	2	0	0	2	0	0	7	0	3	3	1	3	6	1	0	2	0	1
chr4	2116803	2117803	Amillepora08769	16	4	0	0	3	0	2	0	0	0	0	0	8	3	0	5	4	2	4	1	3	8	6	8
chr4	2133652	2134652	Amillepora08770	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	15	5	4	7	3	12
chr4	2203980	2204980	Amillepora08773	7	3	0	0	0	2	1	0	0	0	0	2	7	5	2	2	0	2	4	1	1	1	0	5
chr4	2214277	2215277	Amillepora08774	0	0	1	0	0	0	4	0	0	0	1	2	4	2	4	3	2	1	5	0	3	0	3	4
chr4	2244139	2245139	Amillepora08778	12	2	1	0	4	0	2	0	0	0	2	1	9	3	3	2	2	0	5	2	3	1	2	3
chr4	2229894	2230894	Amillepora08777	735	513	591	477	438	653	215	247	258	240	171	147	135	86	45	81	61	67	87	53	48	72	41	95
chr4	2226032	2227032	Amillepora08776	18	5	0	3	1	1	1	0	3	1	3	0	11	6	3	8	6	5	10	3	1	1	2	6
chr4	2283410	2284410	Amillepora08781	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	2	0	3
chr4	2226837	2227837	Amillepora08775	47	39	13	14	12	10	9	1	0	1	4	4	53	32	28	30	25	37	11	3	0	0	2	9
chr4	2273840	2274840	Amillepora08779	12	9	4	7	4	6	19	9	8	8	15	7	30	21	17	23	8	30	26	15	9	13	13	24
chr4	2362769	2363769	Amillepora08789	7	0	1	1	0	4	10	8	11	9	11	1	21	17	16	20	19	15	21	26	21	18	41	54
chr4	2290584	2291584	Amillepora08782	5	0	0	0	0	0	2	0	0	0	3	1	1	0	0	4	2	2	3	1	2	1	0	1
chr4	2358404	2359404	Amillepora08788	13	5	0	2	0	0	2	10	1	6	8	4	11	4	3	2	4	2	6	2	1	1	3	4
chr4	2374542	2375542	Amillepora08790	10	1	0	0	2	0	0	4	0	0	2	0	5	2	3	1	1	2	2	1	1	0	1	1
chr4	2335856	2336856	Amillepora08785	11	3	6	1	2	1	2	1	0	0	3	6	9	5	1	4	2	5	2	0	1	2	5	2
chr4	2350975	2351975	Amillepora08786	10	0	0	2	0	0	0	0	0	0	0	0	8	2	1	4	3	4	4	3	8	4	4	2
chr4	2315829	2316829	Amillepora08784	2	0	0	0	0	0	0	0	0	1	0	0	4	2	0	1	1	1	1	1	0	0	0	2
chr4	2386241	2387241	Amillepora08791	83	89	81	65	69	97	109	103	56	54	108	73	91	71	61	59	25	66	62	36	55	42	31	81
chr4	2457575	2458575	Amillepora08794	117	15	0	2	0	2	20	0	3	3	11	9	12	7	3	5	7	7	14	5	12	8	11	15
chr4	2419340	2420340	Amillepora08793	21	0	0	2	0	1	0	0	0	1	0	1	3	1	0	0	2	1	2	2	0	2	2	3
chr4	2403556	2404556	Amillepora08792	9	0	0	4	0	0	1	0	0	0	0	0	5	3	2	3	1	0	5	0	2	3	0	6
chr4	2495190	2496190	Amillepora08797	15	9	2	7	6	7	13	11	4	4	5	6	52	58	48	44	32	58	32	20	18	26	29	43
chr4	2491243	2492243	Amillepora08796	192	103	112	83	96	134	211	322	256	278	375	277	64	51	35	34	36	51	61	60	80	43	88	119
chr4	2489131	2490131	Amillepora08795	95	51	25	27	24	39	53	29	29	18	56	13	36	28	20	30	24	38	36	19	13	19	33	49
chr4	2527381	2528381	Amillepora08799	85	42	20	25	6	18	5	0	0	2	9	6	31	14	4	21	6	3	16	8	6	7	1	9
chr4	2544250	2545250	Amillepora08800	8	0	0	0	0	0	0	0	0	0	0	1	10	2	2	2	2	6	4	4	2	2	1	4
chr4	2521318	2522318	Amillepora08798	7	0	0	0	0	0	2	0	0	1	2	3	9	1	2	3	3	0	3	3	1	2	3	3
chr4	2589166	2590166	Amillepora08805	3	4	0	0	0	0	2	0	0	2	0	2	6	6	1	5	4	3	3	1	0	1	1	4
chr4	2571844	2572844	Amillepora08803	3	0	0	0	1	0	0	0	0	2	1	0	17	20	7	10	17	17	12	4	6	14	10	9
chr4	2567721	2568721	Amillepora08802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4	2556647	2557647	Amillepora08801	13	2	1	8	1	3	2	0	0	0	0	0	6	1	0	1	1	0	10	2	2	4	4	8
chr4	2609281	2610281	Amillepora08807	43	39	78	71	47	60	12	14	18	26	19	15	63	54	45	45	40	73	70	52	53	50	47	79
chr4	2577164	2578164	Amillepora08804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0
chr4	2646269	2647269	Amillepora08811	66	16	2	3	0	2	11	0	0	1	1	1	17	8	6	10	4	6	13	0	1	6	2	3
chr4	2641838	2642838	Amillepora08809	10	0	0	2	0	0	4	0	0	0	0	0	8	6	3	0	2	3	3	4	0	2	3	4
chr4	2680698	2681698	Amillepora08814	11	4	5	0	3	5	2	5	7	2	1	1	22	24	12	5	12	19	18	11	11	16	13	36
chr4	2681320	2682320	Amillepora08815	50	4	0	4	0	1	6	0	0	0	4	1	6	3	2	0	2	0	2	3	1	2	2	1
chr4	2646574	2647574	Amillepora08810	27	5	0	0	0	0	3	2	0	0	0	1	7	3	1	5	0	6	8	1	2	5	3	3
chr4	2641735	2642735	Amillepora08808	8	0	0	2	0	0	4	0	0	0	0	0	5	6	3	0	2	4	3	4	0	2	1	3
chr4	2607293	2608293	Amillepora08806	61	14	0	0	2	6	17	0	0	2	1	0	6	7	1	1	2	1	2	3	1	1	0	2
chr4	2694372	2695372	Amillepora08816	14	1	0	0	0	0	2	0	0	0	1	2	4	4	3	1	1	4	5	1	0	1	2	4
chr4	2730145	2731145	Amillepora08819	13	5	7	2	1	2	31	22	13	11	41	27	23	16	7	13	12	13	39	26	31	37	40	85
chr4	2726328	2727328	Amillepora08818	108	33	0	8	4	2	27	0	0	2	15	12	6	2	0	1	2	3	2	0	1	0	0	2
chr4	2712713	2713713	Amillepora08817	7	1	0	0	0	0	2	0	0	0	0	2	7	2	1	0	0	1	7	0	0	1	1	1
chr4	2764521	2765521	Amillepora08820	8	1	0	0	0	0	0	0	0	0	0	0	6	7	4	3	6	3	7	3	2	1	4	8
chr4	2875734	2876734	Amillepora08831	13	0	0	0	0	0	2	0	0	0	2	4	13	6	3	2	3	5	2	1	2	1	1	6
chr4	2824008	2825008	Amillepora08827	34	5	0	6	2	1	7	0	2	2	7	0	35	16	10	19	11	18	34	10	8	21	18	34
chr4	2836023	2837023	Amillepora08828	14	4	5	7	4	3	1	1	0	0	1	2	12	6	6	10	5	6	6	4	3	4	1	7
chr4	2844956	2845956	Amillepora08829	80	42	67	60	43	57	31	63	51	50	40	36	38	24	19	25	10	17	21	19	17	31	22	52
chr4	2794469	2795469	Amillepora08824	14	2	4	3	3	6	1	0	4	1	2	2	5	4	1	7	3	4	3	3	5	0	0	3
chr4	2773773	2774773	Amillepora08822	7	1	0	2	0	0	0	0	0	1	2	2	5	5	0	5	3	4	10	2	1	2	1	4
chr4	2767551	2768551	Amillepora08821	10	6	2	0	2	3	1	0	0	3	0	2	2	1	0	4	0	1	4	1	2	1	2	3
chr4	2824930	2825930	Amillepora08825	52	60	6	21	7	18	41	2	4	18	18	8	27	11	8	14	4	6	9	3	5	3	5	16
chr4	2875940	2876940	Amillepora08830	22	0	0	0	0	0	2	0	0	0	4	5	13	5	1	3	3	5	5	1	0	1	3	7
chr4	2939026	2940026	Amillepora08839	5	0	0	0	0	2	3	0	0	0	0	1	19	25	19	19	16	22	18	13	22	14	18	32
chr4	2886046	2887046	Amillepora08832	6	5	0	0	0	0	0	0	0	0	0	2	0	3	5	1	3	0	6	2	0	2	1	1
chr4	2982887	2983887	Amillepora08843	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1	1	2	0	0	0	0	1
chr4	2921945	2922945	Amillepora08836	96	45	55	77	50	88	81	105	86	64	64	103	38	17	5	25	14	21	36	14	18	18	16	31
chr4	2947524	2948524	Amillepora08840	66	23	3	7	7	5	7	0	0	0	0	2	12	6	6	7	6	6	4	2	3	2	3	12
chr4	2980404	2981404	Amillepora08842	8	2	0	0	0	0	1	0	2	0	0	0	6	2	1	4	1	1	1	1	4	1	0	2
chr4	2909054	2910054	Amillepora08834	9	0	0	0	0	0	0	0	2	0	6	0	3	0	0	0	0	0	2	0	0	1	1	2
chr4	2922863	2923863	Amillepora08835	64	27	18	16	23	41	21	23	48	40	17	18	49	49	30	30	22	35	64	28	38	21	42	78
chr4	2936872	2937872	Amillepora08838	43	0	3	4	2	4	22	18	16	28	23	20	3	4	2	1	1	0	9	2	2	2	1	4
chr4	2954959	2955959	Amillepora08841	4	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	1	4	6	1	0	0	0	1
chr4	2930353	2931353	Amillepora08837	2	1	0	1	0	0	3	0	0	0	1	0	6	3	2	3	2	2	5	0	0	4	3	6
chr4	3011198	3012198	Amillepora08846	3	0	0	0	0	0	2	0	0	0	0	1	5	1	1	0	0	0	3	0	2	2	0	3
chr4	3050005	3051005	Amillepora08852	28	10	1	4	2	0	4	2	2	0	6	3	20	19	6	7	10	11	12	7	3	7	4	11
chr4	3066872	3067872	Amillepora08855	16	3	2	5	2	1	1	0	1	2	5	4	16	8	6	6	3	12	14	6	3	10	4	8
chr4	3064318	3065318	Amillepora08853	21	13	20	14	16	17	13	9	19	9	10	10	14	14	13	10	6	25	18	11	14	9	13	18
chr4	3022954	3023954	Amillepora08847	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	2	3	1	2	1	3	0	3
chr4	3065815	3066815	Amillepora08854	23	8	3	4	0	1	3	1	0	0	8	7	10	6	2	4	4	4	15	6	7	8	5	17
chr4	3024113	3025113	Amillepora08848	12	0	0	2	0	2	0	0	0	0	2	0	7	3	2	2	0	0	6	0	0	1	2	7
chr4	3004325	3005325	Amillepora08844	20	8	0	0	1	2	4	4	0	0	2	3	10	5	2	5	2	1	9	2	1	2	0	8
chr4	3007687	3008687	Amillepora08845	2	0	0	0	0	2	0	0	0	0	0	1	6	0	2	3	3	2	7	2	2	1	3	7
chr4	3044486	3045486	Amillepora08850	56	22	1	2	0	0	6	0	0	2	4	3	11	8	4	4	4	4	10	2	4	1	6	4
chr4	3057902	3058902	Amillepora08851	8	3	1	0	0	0	3	0	1	2	4	2	24	25	13	19	10	25	25	9	13	10	12	32
chr4	3127184	3128184	Amillepora08857	4	0	0	0	0	0	3	0	0	0	0	2	6	5	1	2	2	1	7	1	1	3	3	3
chr4	3073421	3074421	Amillepora08856	6	6	0	0	0	0	0	0	0	0	1	0	3	3	0	3	1	1	3	0	1	2	1	9
chr4	3261261	3262261	Amillepora08867	5	3	6	2	2	7	1	0	0	4	0	0	26	33	13	22	20	24	21	11	10	14	13	18
chr4	3225977	3226977	Amillepora08864	10	3	0	0	0	0	0	0	0	0	0	0	10	5	1	1	6	5	2	1	1	6	3	5
chr4	3246545	3247545	Amillepora08866	2	9	13	3	0	6	0	1	1	3	2	1	26	9	8	16	13	22	24	9	5	4	8	16
chr4	3201039	3202039	Amillepora08862	41	14	1	0	0	0	6	3	0	3	6	2	9	2	1	2	2	2	9	3	1	1	4	3
chr4	3165610	3166610	Amillepora08860	5	2	2	0	2	0	2	1	0	0	3	2	10	1	1	2	0	2	8	0	2	2	2	3
chr4	3192460	3193460	Amillepora08861	29	5	4	2	2	4	0	2	0	0	3	2	12	8	3	4	3	8	4	2	3	1	0	4
chr4	3164130	3165130	Amillepora08859	1	0	0	0	0	0	0	0	0	0	0	4	3	5	2	4	0	1	3	3	2	2	2	4
chr4	3247584	3248584	Amillepora08865	8	7	5	4	3	4	8	6	4	4	7	0	12	8	5	8	5	5	15	1	5	5	5	8
chr4	3282656	3283656	Amillepora08868	8	10	0	5	5	4	8	3	1	5	10	4	29	12	16	17	9	15	33	9	14	15	17	31
chr4	3163396	3164396	Amillepora08858	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	1	1	0	0	1
chr4	3297853	3298853	Amillepora08870	18	4	0	0	0	1	0	0	0	2	0	0	8	1	1	4	1	1	2	1	1	1	1	2
chr4	3270904	3271904	Amillepora08869	0	0	0	0	0	0	1	0	0	0	0	2	10	3	1	4	1	5	7	1	3	1	1	4
chr4	3338956	3339956	Amillepora08875	13	7	2	2	0	1	12	28	20	26	23	19	30	13	6	18	6	21	22	13	13	13	8	15
chr4	3336240	3337240	Amillepora08874	60	80	40	63	40	72	43	39	49	42	32	45	68	55	21	38	27	44	62	58	51	49	56	103
chr4	3316889	3317889	Amillepora08871	37	1	0	0	0	0	6	2	0	0	3	6	5	2	1	7	5	4	4	1	3	6	4	6
chr4	3335071	3336071	Amillepora08873	5	0	1	1	0	0	1	0	0	0	2	0	15	7	3	8	7	9	4	1	2	5	4	2
chr4	3386225	3387225	Amillepora08879	4	1	0	0	0	0	1	0	0	0	0	0	10	12	6	11	5	10	4	1	5	4	4	4
chr4	3355028	3356028	Amillepora08877	1	0	0	0	0	0	0	0	0	2	1	0	4	0	0	1	2	3	3	1	0	2	4	1
chr4	3367841	3368841	Amillepora08878	49	15	12	6	6	16	14	3	1	10	10	10	15	5	6	5	4	9	7	3	3	1	5	5
