chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr12	1650016	1650516	Amillepora13065	6	0	0	0	0	0	1	0	0	0	2	0	2	1	1	4	0	4	2	2	1	0	0	1
chr12	1609256	1609756	Amillepora13063	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	3
chr12	1599496	1599996	Amillepora13062	6	1	0	0	0	1	0	0	0	0	0	3	3	0	1	0	0	1	3	1	0	2	1	1
chr12	1763107	1763607	Amillepora13076	1	0	0	2	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	3	1	1	5
chr12	1697038	1697538	Amillepora13068	2	0	0	0	0	0	1	0	0	0	0	2	2	1	0	3	3	2	4	2	1	1	1	1
chr12	1691292	1691792	Amillepora13067	8	3	0	1	0	0	2	1	0	0	2	0	1	4	2	3	1	2	1	0	1	1	0	1
chr12	1758004	1758504	Amillepora13074	12	1	7	4	2	0	2	2	2	0	5	1	4	4	1	3	4	4	1	0	2	1	1	6
chr12	1784884	1785384	Amillepora13077	3	4	0	0	0	0	0	0	0	0	1	0	3	2	3	3	0	0	2	1	1	1	1	3
chr12	1710846	1711346	Amillepora13069	3	0	0	0	0	0	0	0	0	0	0	0	6	5	3	5	0	2	4	2	3	1	2	2
chr12	1720217	1720717	Amillepora13070	3	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	2	0	2	0	0	0	0	2
chr12	1754028	1754528	Amillepora13073	26	20	6	2	3	2	28	40	13	15	36	7	12	3	2	5	3	5	18	9	11	27	12	23
chr12	1738299	1738799	Amillepora13072	5	5	2	0	0	0	4	2	0	0	1	0	3	0	1	0	0	0	3	0	0	1	1	0
chr12	1733179	1733679	Amillepora13071	14	6	0	0	0	0	2	0	0	0	2	0	4	2	2	3	1	0	3	0	0	0	1	1
chr12	1855835	1856335	Amillepora13083	4	2	0	0	0	0	0	0	0	0	0	0	4	1	1	3	1	5	6	1	0	2	0	0
chr12	1785580	1786080	Amillepora13078	3	0	0	0	0	2	2	0	0	0	1	0	0	0	2	5	1	0	2	1	0	1	0	3
chr12	1829736	1830236	Amillepora13081	3	0	0	2	0	0	1	0	0	0	0	0	6	0	1	1	0	0	1	0	1	0	1	2
chr12	1868459	1868959	Amillepora13084	1	0	0	1	0	0	0	0	0	0	2	2	0	1	0	0	0	0	3	0	1	0	0	0
chr12	1827650	1828150	Amillepora13080	27	7	0	0	0	7	0	0	0	0	2	2	3	3	0	1	2	1	3	2	0	1	0	0
chr12	1884997	1885497	Amillepora13086	14	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	1	0	0	0
chr12	1879530	1880030	Amillepora13085	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2
chr12	1810802	1811302	Amillepora13079	5	1	0	0	0	0	2	0	0	0	1	0	3	2	1	2	1	0	2	1	1	2	0	4
chr12	1847941	1848441	Amillepora13082	5	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	3	1	1	1	0	1
chr12	1933151	1933651	Amillepora13091	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	2	0	0
chr12	1923542	1924042	Amillepora13090	7	1	0	0	0	0	1	0	0	0	0	0	3	3	0	2	1	2	3	0	0	1	2	4
chr12	1952481	1952981	Amillepora13092	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	2
chr12	1922231	1922731	Amillepora13089	0	0	1	0	0	0	2	0	0	0	0	0	3	1	0	1	2	4	0	0	0	0	1	0
chr12	1912555	1913055	Amillepora13088	13	8	0	1	1	0	7	0	0	1	4	0	4	1	1	4	3	5	5	0	1	1	1	4
chr12	1959916	1960416	Amillepora13093	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	4	0	0	0	0
chr12	1898274	1898774	Amillepora13087	6	2	2	0	0	2	4	0	0	0	3	0	0	3	0	2	0	1	1	0	3	1	2	2
chr12	2023180	2023680	Amillepora13098	16	5	0	2	0	4	3	0	0	0	6	0	6	3	2	2	2	1	4	1	0	0	2	11
chr12	2056947	2057447	Amillepora13100	18	6	0	0	0	1	4	0	0	0	4	4	3	2	1	1	1	2	2	0	0	2	1	3
chr12	2000286	2000786	Amillepora13095	8	2	0	0	0	0	6	1	0	0	5	1	2	2	2	1	2	0	5	0	2	1	1	3
chr12	2023113	2023613	Amillepora13097	10	2	0	2	0	3	3	0	0	0	4	0	6	1	1	2	2	2	5	1	0	0	2	9
chr12	2000198	2000698	Amillepora13094	8	2	0	0	0	0	6	2	0	0	5	1	1	3	2	1	2	0	5	0	1	1	1	2
chr12	2039483	2039983	Amillepora13099	0	1	0	0	0	0	4	0	1	0	2	0	2	2	1	1	3	4	3	0	1	0	0	0
chr12	2079025	2079525	Amillepora13102	38	10	0	0	4	4	1	0	0	2	2	2	2	1	2	6	1	2	3	1	2	1	0	4
chr12	2074969	2075469	Amillepora13101	19	0	0	0	0	0	3	0	0	1	2	0	5	2	1	1	0	1	3	1	1	1	0	0
chr12	2159089	2159589	Amillepora13105	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	3	0	0	0	0	1
chr12	2086471	2086971	Amillepora13103	1	2	0	0	0	0	1	0	0	0	0	0	3	0	1	2	0	2	0	0	0	1	1	3
chr12	2124222	2124722	Amillepora13104	27	4	0	2	0	0	7	0	0	0	4	4	6	2	1	0	3	2	4	0	1	1	2	0
chr12	2184954	2185454	Amillepora13106	6	0	0	0	0	0	0	0	0	0	0	1	6	2	1	2	2	2	3	0	4	1	0	1
chr12	2187637	2188137	Amillepora13107	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	1	1	5	0	0	0	1	1
chr12	2231876	2232376	Amillepora13110	2	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2	0	1	3	0	0	3	3	1
chr12	2264305	2264805	Amillepora13112	24	3	0	0	0	2	10	0	0	1	1	1	8	5	2	1	0	1	7	1	4	1	0	2
chr12	2208154	2208654	Amillepora13109	21	0	1	0	0	0	2	0	0	2	9	2	9	3	2	5	2	1	4	3	1	1	7	8
chr12	2311049	2311549	Amillepora13119	5	1	0	2	1	1	9	0	0	0	3	2	5	4	1	8	2	4	3	1	0	3	1	5
chr12	2264386	2264886	Amillepora13116	27	3	0	0	0	2	10	0	0	1	1	1	9	6	3	1	0	2	7	1	6	1	0	2
chr12	2366595	2367095	Amillepora13126	5	0	0	2	0	0	0	0	0	0	4	0	5	5	1	4	2	0	1	0	0	1	1	2
chr12	2237695	2238195	Amillepora13111	34	29	112	64	110	128	20	114	124	94	43	31	97	80	45	60	38	75	61	42	39	34	30	91
chr12	2366284	2366784	Amillepora13125	3	4	0	2	0	0	0	0	0	0	4	0	5	3	1	3	2	3	2	0	1	1	0	1
chr12	2324578	2325078	Amillepora13120	11	1	0	1	0	0	2	1	0	0	0	4	1	1	0	2	2	2	8	1	5	0	2	3
chr12	2349375	2349875	Amillepora13123	4	0	0	0	0	0	2	0	0	0	2	0	3	1	1	0	0	1	2	1	1	0	0	0
chr12	2331102	2331602	Amillepora13122	5	2	0	0	1	0	0	0	0	0	0	0	2	2	0	2	0	0	3	0	1	2	0	3
chr12	2380745	2381245	Amillepora13127	11	2	0	0	0	0	1	0	0	3	0	0	2	1	0	1	0	0	0	0	1	0	1	1
chr12	2311171	2311671	Amillepora13118	9	3	0	4	2	2	12	0	0	0	6	4	4	2	2	4	1	2	5	1	0	2	1	2
chr12	2305863	2306363	Amillepora13117	1	0	1	0	0	0	5	3	9	0	3	0	4	0	3	3	4	1	11	8	11	12	11	20
chr12	2382614	2383114	Amillepora13128	10	0	0	0	0	1	5	1	1	3	0	1	48	42	25	34	7	43	29	27	24	20	21	47
chr12	2440360	2440860	Amillepora13133	1	1	4	2	1	5	3	4	4	0	9	4	10	12	3	3	8	4	18	0	5	1	5	10
chr12	2417094	2417594	Amillepora13131	1	0	0	0	0	0	1	0	0	0	2	0	5	4	1	1	0	1	4	0	2	2	0	3
chr12	2452011	2452511	Amillepora13134	4	0	0	2	0	0	2	0	0	0	0	2	0	0	0	2	0	0	1	1	3	3	2	1
chr12	2414014	2414514	Amillepora13130	3	2	0	0	0	2	0	0	0	0	0	0	5	1	1	2	1	3	4	0	1	1	1	3
chr12	2440047	2440547	Amillepora13132	0	0	0	0	0	0	1	0	0	0	1	0	3	2	1	2	1	1	5	0	1	1	2	0
chr12	2564930	2565430	Amillepora13139	9	0	0	0	0	0	2	0	0	0	1	2	10	10	4	4	4	6	6	9	16	1	9	9
chr12	2527003	2527503	Amillepora13136	0	0	0	0	0	0	1	0	3	0	0	0	9	6	4	1	2	3	2	6	7	5	9	19
chr12	2454013	2454513	Amillepora13135	3	3	1	0	0	1	6	7	3	7	6	2	12	9	10	3	5	7	7	2	4	3	4	2
chr12	2546414	2546914	Amillepora13138	4	0	0	0	0	0	2	2	0	0	2	2	4	11	7	4	4	6	15	10	7	9	8	14
chr12	2583578	2584078	Amillepora13141	9	4	0	0	0	1	4	0	0	0	2	0	0	3	1	0	1	1	1	1	0	0	1	4
chr12	2533964	2534464	Amillepora13137	23	9	2	2	1	0	2	0	0	0	7	3	2	2	2	0	2	2	1	0	0	1	0	4
chr12	2577213	2577713	Amillepora13140	17	9	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	3	2	0	1	0	0	0
chr12	2614861	2615361	Amillepora13143	28	5	0	2	2	2	6	0	0	1	0	0	4	1	6	1	0	1	6	2	2	1	1	2
chr12	2637990	2638490	Amillepora13145	2	3	0	0	0	0	2	0	0	0	0	0	2	0	1	1	1	3	0	0	1	0	1	3
chr12	2653447	2653947	Amillepora13146	3	0	0	2	0	0	0	0	0	0	0	3	2	1	1	2	0	1	1	1	0	1	0	1
chr12	2632645	2633145	Amillepora13144	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1	0	2	2	3	2	0	1	2	2
chr12	2607142	2607642	Amillepora13142	24	9	1	2	2	2	2	2	2	3	4	2	3	1	0	0	0	0	5	1	1	0	0	0
chr12	2678790	2679290	Amillepora13147	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	1	1	2	2	1	1	0	0	1
chr12	2735934	2736434	Amillepora13153	17	12	5	11	3	19	12	6	4	15	10	16	18	9	6	12	3	8	25	4	13	5	10	16
chr12	2733991	2734491	Amillepora13152	83	81	80	96	86	87	2	2	0	0	0	0	43	51	31	31	28	33	3	1	4	0	1	6
chr12	2729733	2730233	Amillepora13149	6	2	0	0	0	0	2	0	0	0	0	2	3	0	2	2	2	1	7	0	2	0	1	4
chr12	2692361	2692861	Amillepora13148	3	1	2	4	0	3	2	0	0	1	1	0	15	5	1	3	1	4	1	2	2	1	1	1
chr12	2773354	2773854	Amillepora13155	1	0	0	0	0	0	0	0	0	0	0	0	16	9	8	10	4	9	10	4	5	5	9	8
chr12	2829962	2830462	Amillepora13159	2	5	0	0	0	1	0	2	0	1	2	0	4	1	0	4	0	1	2	0	1	1	2	2
chr12	2783816	2784316	Amillepora13157	99	32	57	55	33	59	21	4	4	8	16	2	26	25	16	17	8	29	12	4	5	3	7	12
chr12	2829795	2830295	Amillepora13158	3	4	0	0	0	2	0	2	0	1	2	0	6	1	0	4	1	1	2	0	2	1	1	2
chr12	2863799	2864299	Amillepora13160	3	2	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	1	0	0	0	1	0	2
chr12	2921889	2922389	Amillepora13166	6	1	0	2	0	0	0	0	0	0	0	2	1	0	1	0	1	0	1	2	2	0	0	1
chr12	2943912	2944412	Amillepora13169	169	118	50	66	42	67	69	58	28	47	55	28	125	96	52	68	63	70	88	46	57	55	44	87
chr12	2900487	2900987	Amillepora13163	10	0	1	1	0	0	0	0	0	0	0	0	7	9	1	8	5	7	4	6	2	5	5	3
chr12	2908978	2909478	Amillepora13164	5	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	1	0	1	0	4	0
chr12	2964802	2965302	Amillepora13171	5	0	0	0	0	0	1	1	1	0	2	0	8	14	11	11	7	18	13	6	4	4	7	8
chr12	2943395	2943895	Amillepora13168	141	193	322	152	250	314	120	293	363	216	149	149	104	111	73	81	68	108	99	97	109	115	122	204
chr12	2899537	2900037	Amillepora13161	10	2	0	0	0	0	0	0	0	0	0	1	1	2	2	1	2	0	2	0	1	0	1	3
chr12	2931688	2932188	Amillepora13167	2	4	0	0	0	0	0	0	0	0	0	0	5	5	1	4	2	1	8	1	3	2	0	2
chr12	2958088	2958588	Amillepora13170	2	0	0	0	0	0	0	0	0	0	0	0	7	1	0	2	0	2	5	1	2	2	0	2
chr12	3069807	3070307	Amillepora13178	2	0	0	0	0	2	1	4	0	0	0	0	4	0	0	0	0	1	3	0	0	1	0	0
chr12	3028455	3028955	Amillepora13176	5	2	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	1	7	2	0	0	0	3
chr12	3007764	3008264	Amillepora13173	2	0	0	0	0	2	0	0	0	0	0	0	1	3	1	1	0	1	0	0	0	0	1	1
chr12	3028282	3028782	Amillepora13175	2	2	0	1	0	0	1	0	1	0	0	0	2	1	0	0	0	1	5	2	0	0	0	3
chr12	3089345	3089845	Amillepora13179	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	2
chr12	3061969	3062469	Amillepora13177	7	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	2	2	0	1	3	0	3
chr12	2990734	2991234	Amillepora13172	4	0	0	1	0	1	0	0	0	1	0	0	2	1	1	3	0	0	2	0	0	1	0	3
chr12	3021724	3022224	Amillepora13174	6	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	1	1	1	0	0	0	1	4
chr12	3102525	3103025	Amillepora13181	30	4	0	0	0	0	8	0	0	0	2	2	6	0	0	2	2	0	6	0	1	0	2	1
chr12	3094221	3094721	Amillepora13180	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	1	2	0	0	0	0	2
chr12	3173767	3174267	Amillepora13188	5	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	1	2	4
chr12	3115257	3115757	Amillepora13183	11	0	0	0	0	0	2	0	0	2	0	0	2	1	0	2	2	4	1	2	0	1	2	6
chr12	3164578	3165078	Amillepora13187	2	0	0	0	0	0	1	0	0	2	2	0	3	1	0	0	0	2	1	0	1	2	0	2
chr12	3151331	3151831	Amillepora13186	0	2	0	0	0	0	0	0	0	0	0	0	5	0	3	7	0	1	11	0	1	5	0	7
chr12	3139901	3140401	Amillepora13184	13	2	0	0	2	0	4	1	0	0	2	0	20	8	1	4	3	5	3	2	1	4	4	7
chr12	3150949	3151449	Amillepora13185	1	1	0	0	0	0	0	0	0	0	0	0	7	2	3	5	0	1	10	1	2	2	0	11
chr12	3208075	3208575	Amillepora13191	5	0	0	0	0	0	4	0	0	0	2	0	2	0	0	3	1	1	1	0	0	0	2	0
chr12	3188652	3189152	Amillepora13190	0	1	0	0	0	0	0	0	0	0	0	0	5	4	2	1	0	2	4	1	3	2	2	4
chr12	3225144	3225644	Amillepora13192	36	2	0	0	0	0	2	0	0	2	1	0	5	4	0	2	1	0	7	0	1	1	1	1
chr12	3281649	3282149	Amillepora13198	6	0	0	0	0	0	0	0	0	2	1	0	5	4	0	2	1	1	6	1	1	1	5	5
chr12	3246546	3247046	Amillepora13193	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	3
chr12	3248060	3248560	Amillepora13195	1	1	0	0	0	1	0	0	0	1	0	0	6	1	1	2	1	1	5	1	2	0	1	3
chr12	3268501	3269001	Amillepora13196	7	0	1	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	2	0
chr12	3352500	3353000	Amillepora13203	5	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	1	0	1	0	1	3
chr12	3326527	3327027	Amillepora13202	8	2	0	0	0	0	0	2	0	0	0	4	1	2	1	1	0	3	1	1	1	1	1	0
chr12	3380507	3381007	Amillepora13205	13	0	0	0	0	0	5	0	0	0	2	2	6	2	0	0	1	1	2	1	1	0	1	1
chr12	3304281	3304781	Amillepora13201	29	4	0	0	0	0	2	0	0	0	2	0	4	1	0	2	1	0	4	0	2	1	1	2
chr12	3285332	3285832	Amillepora13199	15	0	1	0	3	3	113	116	48	101	158	138	14	15	5	20	12	12	20	16	19	16	14	30
chr12	3471599	3472099	Amillepora13215	0	2	0	0	0	0	0	0	0	0	2	0	1	3	1	4	2	0	4	0	2	1	2	3
chr12	3446239	3446739	Amillepora13212	8	0	0	0	0	0	0	0	0	0	1	0	2	3	1	3	1	2	3	0	0	1	1	4
chr12	3386833	3387333	Amillepora13207	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	3	0	0	1	0	1
chr12	3402931	3403431	Amillepora13209	20	41	25	10	22	32	16	24	16	47	15	19	29	27	8	13	6	19	11	5	13	11	10	21
chr12	3483624	3484124	Amillepora13216	3	2	0	0	0	0	0	0	0	0	0	1	6	4	4	4	2	3	7	3	1	2	2	6
chr12	3445437	3445937	Amillepora13211	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	1	4	1	0	2	0	1
chr12	3414971	3415471	Amillepora13208	14	7	14	16	15	13	10	7	13	7	19	6	7	3	2	1	1	9	6	3	1	0	3	6
chr12	3429931	3430431	Amillepora13210	184	143	95	117	102	120	376	287	205	296	429	360	44	43	20	19	18	37	104	94	91	78	123	185
chr12	3574868	3575368	Amillepora13227	6	2	0	3	0	0	0	0	0	0	4	0	6	3	0	5	0	2	2	0	0	0	1	3
chr12	3556688	3557188	Amillepora13224	13	4	0	0	0	0	0	0	0	1	9	1	8	2	2	2	1	2	5	0	3	2	1	7
chr12	3563164	3563664	Amillepora13225	8	0	0	0	0	0	2	0	0	0	0	0	5	3	3	2	0	5	2	1	0	3	1	2
chr12	3549518	3550018	Amillepora13223	2	1	0	0	0	0	1	0	3	0	0	5	5	1	0	2	2	3	3	0	2	0	1	1
chr12	3483801	3484301	Amillepora13217	6	1	0	0	0	1	0	0	0	0	0	0	9	3	4	5	2	3	7	4	2	3	1	6
chr12	3543470	3543970	Amillepora13222	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	1	1	0
chr12	3500219	3500719	Amillepora13218	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	2	0	0	0	0	1	0	1	3
chr12	3522627	3523127	Amillepora13220	0	2	0	2	0	0	0	0	0	0	0	0	8	2	0	2	1	6	1	0	0	1	1	2
chr12	3510890	3511390	Amillepora13219	286	188	247	274	239	272	194	280	254	213	366	230	63	71	37	49	51	59	90	63	75	68	70	133
chr12	3530332	3530832	Amillepora13221	145	144	140	134	129	192	275	223	208	237	273	253	33	38	21	20	12	39	48	30	37	30	34	63
chr12	3583576	3584076	Amillepora13228	2	0	0	0	1	0	0	0	0	0	2	0	4	3	2	2	1	4	7	0	2	3	2	4
chr12	3642105	3642605	Amillepora13233	9	2	0	2	0	0	2	1	0	0	1	2	30	18	8	14	9	13	21	8	9	9	7	28
chr12	3675317	3675817	Amillepora13235	1	0	0	0	0	0	1	0	0	0	0	0	5	1	1	1	0	1	2	0	0	2	1	1
chr12	3669230	3669730	Amillepora13234	6	0	0	0	0	2	2	0	0	0	0	0	6	2	2	2	2	1	3	0	0	1	1	1
chr12	3688135	3688635	Amillepora13236	8	0	0	1	0	0	4	0	0	0	0	0	3	0	1	0	0	2	2	1	1	1	0	0
chr12	3599129	3599629	Amillepora13229	1	0	0	1	0	0	3	0	0	0	0	0	4	1	0	1	0	3	0	1	0	1	0	1
chr12	3641802	3642302	Amillepora13232	3	2	0	0	0	0	0	0	0	0	1	1	9	3	1	4	0	3	5	2	0	2	3	4
chr12	3616387	3616887	Amillepora13230	0	0	1	0	0	0	1	0	0	0	1	2	6	5	1	1	0	1	1	0	1	0	0	3
chr12	3625342	3625842	Amillepora13231	2	1	0	0	0	0	1	0	0	1	0	1	0	3	1	1	1	2	4	0	0	2	2	2
chr12	3693397	3693897	Amillepora13238	4	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	4	4	0	0	0	0	2
chr12	3715231	3715731	Amillepora13240	21	0	0	2	1	3	5	0	1	1	3	3	10	4	7	6	0	7	14	2	4	1	1	4
chr12	3736522	3737022	Amillepora13242	86	76	53	56	57	82	149	143	121	128	185	152	50	49	32	53	28	36	41	16	17	31	25	48
chr12	3756656	3757156	Amillepora13244	1	2	0	1	0	0	0	0	0	1	0	0	8	2	0	1	0	0	0	0	0	1	1	0
chr12	3714877	3715377	Amillepora13239	39	5	0	4	1	7	6	0	1	2	5	3	16	14	8	11	8	13	16	7	8	5	4	8
chr12	3693268	3693768	Amillepora13237	5	0	0	0	0	0	1	0	0	0	0	0	3	0	2	6	0	2	5	0	0	1	0	2
chr12	3795018	3795518	Amillepora13246	7	0	0	0	0	0	0	0	0	0	1	0	3	3	2	3	3	4	4	4	3	2	1	3
chr12	3836901	3837401	Amillepora13248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12	3862636	3863136	Amillepora13249	5	2	0	2	0	0	0	0	0	0	0	0	4	1	0	0	1	3	2	0	0	2	0	1
chr12	3871568	3872068	Amillepora13250	16	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	2
chr12	3910160	3910660	Amillepora13253	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	3	1	1	0	0	0
chr12	3937296	3937796	Amillepora13255	9	3	0	0	0	1	3	1	0	0	1	1	16	5	3	7	5	7	11	2	5	3	7	13
chr12	3909790	3910290	Amillepora13252	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr12	3896061	3896561	Amillepora13251	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0
chr12	3921060	3921560	Amillepora13254	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1
chr12	4057889	4058389	Amillepora13266	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	1	0	0	0	0
chr12	4026781	4027281	Amillepora13263	0	0	0	0	0	2	0	0	0	0	0	0	1	1	2	1	1	0	5	1	1	0	1	0
chr12	4075993	4076493	Amillepora13269	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12	3998578	3999078	Amillepora13259	5	0	0	0	0	2	0	0	0	0	2	0	1	4	1	0	1	5	1	1	0	1	0	5
chr12	3997865	3998365	Amillepora13257	5	0	2	0	0	0	0	0	0	0	0	0	5	3	0	0	2	2	7	0	0	3	0	0
chr12	4023175	4023675	Amillepora13261	63	43	20	13	29	32	45	26	9	20	45	44	10	10	3	12	4	11	17	3	6	3	5	10
chr12	4048605	4049105	Amillepora13265	8	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0
chr12	4026804	4027304	Amillepora13262	0	0	0	0	0	2	0	0	0	0	0	0	1	1	2	1	1	0	4	1	1	0	1	0
chr12	4045248	4045748	Amillepora13264	6	0	0	0	0	0	3	0	0	0	0	0	4	0	0	5	0	1	3	1	0	2	1	1
chr12	4069176	4069676	Amillepora13268	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	1	0	2
chr12	4138160	4138660	Amillepora13273	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	2	0	0	2	1	0	0	0
chr12	4085937	4086437	Amillepora13270	5	2	0	0	0	0	1	0	0	1	0	0	3	2	0	0	0	1	1	0	1	0	0	2
chr12	4098057	4098557	Amillepora13271	17	5	0	3	0	0	4	0	0	0	3	4	4	3	0	0	0	1	4	0	2	2	2	3
chr12	4066457	4066957	Amillepora13267	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	1	3	0	0	1	0	0
chr12	4110577	4111077	Amillepora13272	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	4	1	0	0	0	0	0	0	3
chr12	4275536	4276036	Amillepora13278	3	0	0	0	0	0	2	0	0	0	3	0	4	2	0	2	0	0	2	0	1	1	1	2
chr12	4265907	4266407	Amillepora13277	73	24	32	40	33	36	2	0	2	4	4	7	11	4	2	4	6	8	10	2	5	1	0	3
chr12	4208788	4209288	Amillepora13275	4	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	2	0	1	3	1	3
chr12	4259621	4260121	Amillepora13276	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	3	1	2	1	1	1
chr12	4348123	4348623	Amillepora13287	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	3	0	0	2	1	1	1	0	1
chr12	4306232	4306732	Amillepora13284	12	7	0	6	4	0	6	2	0	0	0	2	4	6	2	5	3	4	3	5	2	3	3	14
chr12	4289447	4289947	Amillepora13281	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	3	0	0	0	1	4
chr12	4278829	4279329	Amillepora13280	5	0	0	0	0	2	1	0	0	0	0	0	2	1	0	1	0	1	0	1	0	2	1	0
chr12	4344602	4345102	Amillepora13285	1	0	0	0	0	0	0	0	0	0	0	0	8	4	0	1	1	2	3	0	0	2	3	2
chr12	4363623	4364123	Amillepora13288	10	1	0	0	2	0	0	1	0	0	0	2	12	9	7	7	6	10	10	13	5	2	7	16
chr12	4378026	4378526	Amillepora13289	14	7	0	2	0	0	3	2	0	1	3	0	2	3	1	2	2	4	3	1	1	0	0	3
chr12	4417268	4417768	Amillepora13293	3	1	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	1	3	0	1	0	0	1
chr12	4401894	4402394	Amillepora13291	7	2	0	0	0	0	0	0	0	0	0	0	11	20	6	8	5	9	2	1	3	2	8	7
chr12	4434418	4434918	Amillepora13295	13	3	0	1	0	0	2	0	0	0	0	2	6	2	1	0	1	2	7	0	2	4	1	2
chr12	4434342	4434842	Amillepora13294	11	3	0	1	0	0	2	0	0	0	0	2	5	1	0	0	0	2	8	0	1	4	1	2
chr12	4475296	4475796	Amillepora13296	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	4	1	0	0	0	1
chr12	4489372	4489872	Amillepora13298	8	5	2	0	0	0	0	1	3	2	2	2	5	8	2	5	2	3	3	0	3	0	0	3
chr12	4396743	4397243	Amillepora13290	4	1	1	0	0	0	1	0	0	0	0	0	3	5	1	0	3	3	3	3	0	1	1	4
chr12	4542184	4542684	Amillepora13303	1	0	0	0	0	0	0	0	0	0	0	0	3	2	3	1	0	0	0	1	0	0	0	0
chr12	4489394	4489894	Amillepora13299	11	5	2	0	0	0	0	1	3	2	2	2	5	7	2	5	2	3	3	0	3	0	0	2
chr12	4552374	4552874	Amillepora13305	2	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	2	4	0	1	0	0	1
chr12	4549561	4550061	Amillepora13304	3	2	0	0	0	0	5	0	0	0	1	0	3	1	0	6	1	1	1	1	0	2	0	2
chr12	4585090	4585590	Amillepora13306	31	15	11	11	11	19	1	5	4	2	0	3	57	59	32	40	33	60	20	18	20	15	21	30
