chr	feature	start	stop	strand	featureID	parentID
chr5	mRNA	9807010	9820403	-	Amillepora06943-RA	Amillepora06943
chr5	mRNA	9885370	9889386	+	Amillepora06949-RA	Amillepora06949
chr5	mRNA	9961114	9971511	-	Amillepora06954-RA	Amillepora06954
chr5	mRNA	9938862	9953667	-	Amillepora06953-RA	Amillepora06953
chr5	mRNA	9914221	9928016	-	Amillepora06951-RA	Amillepora06951
chr5	mRNA	9893015	9897752	-	Amillepora06950-RA	Amillepora06950
chr5	mRNA	10019547	10021964	+	Amillepora06959-RA	Amillepora06959
chr5	mRNA	10005521	10006456	+	Amillepora06957-RA	Amillepora06957
chr5	mRNA	10012117	10015243	+	Amillepora06958-RA	Amillepora06958
chr5	mRNA	9994721	10001256	+	Amillepora06955-RA	Amillepora06955
chr5	mRNA	10002935	10003867	+	Amillepora06956-RA	Amillepora06956
chr5	mRNA	10038433	10046592	-	Amillepora06962-RA	Amillepora06962
chr5	mRNA	10062368	10083029	-	Amillepora06964-RA	Amillepora06964
chr5	mRNA	10154089	10160139	+	Amillepora06971-RA	Amillepora06971
chr5	mRNA	10178514	10184542	+	Amillepora06974-RA	Amillepora06974
chr5	mRNA	10127142	10131645	+	Amillepora06968-RA	Amillepora06968
chr5	mRNA	10126784	10127125	+	Amillepora06967-RA	Amillepora06967
chr5	mRNA	10160411	10160935	+	Amillepora06972-RA	Amillepora06972
chr5	mRNA	10106181	10119143	-	Amillepora06966-RA	Amillepora06966
chr5	mRNA	10163683	10171377	-	Amillepora06973-RA	Amillepora06973
chr5	mRNA	10139110	10155062	-	Amillepora06970-RA	Amillepora06970
chr5	mRNA	10184654	10187398	+	Amillepora06975-RA	Amillepora06975
chr5	mRNA	10131687	10132410	+	Amillepora06969-RA	Amillepora06969
chr5	mRNA	10267294	10267863	+	Amillepora06986-RA	Amillepora06986
chr5	mRNA	10234127	10240989	+	Amillepora06984-RA	Amillepora06984
chr5	mRNA	10245893	10255105	+	Amillepora06985-RA	Amillepora06985
chr5	mRNA	10203621	10205186	+	Amillepora06977-RA	Amillepora06977
chr5	mRNA	10205427	10206328	+	Amillepora06978-RA	Amillepora06978
chr5	mRNA	10208391	10208807	+	Amillepora06982-RA	Amillepora06982
chr5	mRNA	10206374	10207080	+	Amillepora06979-RA	Amillepora06979
chr5	mRNA	10208023	10208235	+	Amillepora06981-RA	Amillepora06981
chr5	mRNA	10207647	10207991	+	Amillepora06980-RA	Amillepora06980
chr5	mRNA	10269511	10275926	-	Amillepora06987-RA	Amillepora06987
chr5	mRNA	10186959	10195130	-	Amillepora06976-RA	Amillepora06976
chr5	mRNA	10216909	10226193	-	Amillepora06983-RA	Amillepora06983
chr5	mRNA	10277341	10292364	+	Amillepora06989-RA	Amillepora06989
chr5	mRNA	10313734	10319318	+	Amillepora06990-RA	Amillepora06990
chr5	mRNA	10328005	10348487	-	Amillepora06992-RA	Amillepora06992
chr5	mRNA	10319906	10325693	-	Amillepora06991-RA	Amillepora06991
chr5	mRNA	10443728	10448988	+	Amillepora06995-RA	Amillepora06995
chr5	mRNA	10466748	10473917	+	Amillepora07001-RA	Amillepora07001
chr5	mRNA	10460887	10466404	+	Amillepora07000-RA	Amillepora07000
chr5	mRNA	10454150	10455337	+	Amillepora06997-RA	Amillepora06997
chr5	mRNA	10455578	10457596	+	Amillepora06998-RA	Amillepora06998
chr5	mRNA	10423578	10436742	-	Amillepora06994-RA	Amillepora06994
chr5	mRNA	10474070	10482324	-	Amillepora07002-RA	Amillepora07002
chr5	mRNA	10356389	10404276	-	Amillepora06993-RA	Amillepora06993
chr5	mRNA	10458109	10460600	-	Amillepora06999-RA	Amillepora06999
chr5	mRNA	10536863	10541222	+	Amillepora07008-RA	Amillepora07008
chr5	mRNA	10514691	10533457	-	Amillepora07006-RA	Amillepora07006
chr5	mRNA	10505898	10510745	-	Amillepora07004-RA	Amillepora07004
chr5	mRNA	10534652	10536755	-	Amillepora07007-RA	Amillepora07007
chr5	mRNA	10542303	10571827	-	Amillepora07009-RA	Amillepora07009
chr5	mRNA	10510764	10512533	-	Amillepora07005-RA	Amillepora07005
chr5	mRNA	10650886	10657953	+	Amillepora07014-RA	Amillepora07014
chr5	mRNA	10621148	10634236	+	Amillepora07012-RA	Amillepora07012
chr5	mRNA	10585181	10599662	+	Amillepora07010-RA	Amillepora07010
chr5	mRNA	10662739	10668933	+	Amillepora07015-RA	Amillepora07015
chr5	mRNA	10634394	10643228	-	Amillepora07013-RA	Amillepora07013
chr5	mRNA	10601110	10619548	-	Amillepora07011-RA	Amillepora07011
chr5	mRNA	10714188	10721530	+	Amillepora07018-RA	Amillepora07018
chr5	mRNA	10678518	10687228	-	Amillepora07016-RA	Amillepora07016
chr5	mRNA	10729739	10731631	-	Amillepora07020-RA	Amillepora07020
chr5	mRNA	10687906	10692784	-	Amillepora07017-RA	Amillepora07017
chr5	mRNA	10729122	10729725	-	Amillepora07019-RA	Amillepora07019
chr5	mRNA	10859502	10862827	+	Amillepora07030-RA	Amillepora07030
chr5	mRNA	10787462	10789798	+	Amillepora07022-RA	Amillepora07022
chr5	mRNA	10810427	10812604	-	Amillepora07024-RA	Amillepora07024
chr5	mRNA	10812696	10813502	-	Amillepora07025-RA	Amillepora07025
chr5	mRNA	10803675	10804352	-	Amillepora07023-RA	Amillepora07023
chr5	mRNA	10905469	10913064	-	Amillepora07036-RA	Amillepora07036
chr5	mRNA	10926130	10934575	-	Amillepora07038-RA	Amillepora07038
chr5	mRNA	10869235	10870512	-	Amillepora07032-RA	Amillepora07032
chr5	mRNA	10872184	10873460	-	Amillepora07033-RA	Amillepora07033
chr5	mRNA	10875132	10894112	-	Amillepora07034-RA	Amillepora07034
chr5	mRNA	10936494	10945035	-	Amillepora07040-RA	Amillepora07040
chr5	mRNA	10864802	10867336	-	Amillepora07031-RA	Amillepora07031
chr5	mRNA	10918935	10920262	-	Amillepora07037-RA	Amillepora07037
chr5	mRNA	10945070	10950889	-	Amillepora07041-RA	Amillepora07041
chr5	mRNA	10974353	10998711	+	Amillepora07044-RA	Amillepora07044
chr5	mRNA	10965515	10968124	+	Amillepora07043-RA	Amillepora07043
chr5	mRNA	10958422	10959228	+	Amillepora07042-RA	Amillepora07042
chr5	mRNA	11034114	11037003	-	Amillepora07051-RA	Amillepora07051
chr5	mRNA	11018256	11025845	-	Amillepora07049-RA	Amillepora07049
chr5	mRNA	11005597	11007108	-	Amillepora07048-RA	Amillepora07048
chr5	mRNA	11002598	11005429	-	Amillepora07047-RA	Amillepora07047
chr5	mRNA	11072409	11076544	+	Amillepora07052-RA	Amillepora07052
chr5	mRNA	11137791	11141804	+	Amillepora07058-RA	Amillepora07058
chr5	mRNA	11132667	11135983	+	Amillepora07057-RA	Amillepora07057
chr5	mRNA	11098489	11107285	+	Amillepora07055-RA	Amillepora07055
chr5	mRNA	11108557	11110090	+	Amillepora07056-RA	Amillepora07056
chr5	mRNA	11087277	11090615	+	Amillepora07054-RA	Amillepora07054
chr5	mRNA	11082250	11085690	+	Amillepora07053-RA	Amillepora07053
chr5	mRNA	11183435	11185086	+	Amillepora07068-RA	Amillepora07068
chr5	mRNA	11165923	11167576	+	Amillepora07066-RA	Amillepora07066
chr5	mRNA	11249856	11250725	+	Amillepora07074-RA	Amillepora07074
chr5	mRNA	11243195	11249804	+	Amillepora07073-RA	Amillepora07073
chr5	mRNA	11276930	11278594	+	Amillepora07076-RA	Amillepora07076
chr5	mRNA	11185174	11191833	+	Amillepora07069-RA	Amillepora07069
chr5	mRNA	11220905	11225225	+	Amillepora07071-RA	Amillepora07071
chr5	mRNA	11250854	11253449	+	Amillepora07075-RA	Amillepora07075
chr5	mRNA	11228769	11229692	-	Amillepora07072-RA	Amillepora07072
chr5	mRNA	11167629	11178057	+	Amillepora07067-RA	Amillepora07067
chr5	mRNA	11220578	11220870	+	Amillepora07070-RA	Amillepora07070
chr5	mRNA	11378518	11387756	+	Amillepora07083-RA	Amillepora07083
chr5	mRNA	11368138	11376487	+	Amillepora07080-RA	Amillepora07080
chr5	mRNA	11306855	11330381	-	Amillepora07077-RA	Amillepora07077
chr5	mRNA	11421788	11430928	+	Amillepora07085-RA	Amillepora07085
chr5	mRNA	11445266	11462566	-	Amillepora07086-RA	Amillepora07086
chr5	mRNA	11415361	11415877	-	Amillepora07084-RA	Amillepora07084
chr5	mRNA	11514298	11520184	+	Amillepora07092-RA	Amillepora07092
chr5	mRNA	11497158	11498290	+	Amillepora07089-RA	Amillepora07089
chr5	mRNA	11499005	11514145	-	Amillepora07090-RA	Amillepora07090
chr5	mRNA	11477065	11496029	-	Amillepora07088-RA	Amillepora07088
chr5	mRNA	11534490	11535828	-	Amillepora07095-RA	Amillepora07095
chr5	mRNA	11605487	11616003	+	Amillepora07100-RA	Amillepora07100
chr5	mRNA	11587524	11603214	+	Amillepora07097-RA	Amillepora07097
chr5	mRNA	11568312	11581705	+	Amillepora07096-RA	Amillepora07096
chr5	mRNA	11526317	11564639	+	Amillepora07094-RA	Amillepora07094
chr5	mRNA	11618286	11628462	-	Amillepora07101-RA	Amillepora07101
chr5	mRNA	11646451	11683331	-	Amillepora07108-RA	Amillepora07108
chr5	mRNA	11633696	11635848	-	Amillepora07105-RA	Amillepora07105
chr5	mRNA	11636211	11637399	-	Amillepora07106-RA	Amillepora07106
chr5	mRNA	11631390	11633045	-	Amillepora07104-RA	Amillepora07104
chr5	mRNA	11700120	11703086	+	Amillepora07110-RA	Amillepora07110
chr5	mRNA	11739353	11765572	+	Amillepora07112-RA	Amillepora07112
chr5	mRNA	11725373	11739289	-	Amillepora07111-RA	Amillepora07111
chr5	mRNA	11842985	11864090	+	Amillepora07116-RA	Amillepora07116
chr5	mRNA	11877271	11881341	+	Amillepora07118-RA	Amillepora07118
chr5	mRNA	11766021	11784338	+	Amillepora07113-RA	Amillepora07113
chr5	mRNA	11819033	11829829	+	Amillepora07115-RA	Amillepora07115
chr5	mRNA	11785034	11792014	+	Amillepora07114-RA	Amillepora07114
chr5	mRNA	11881413	11883112	+	Amillepora07119-RA	Amillepora07119
chr5	mRNA	11916074	11923320	+	Amillepora07124-RA	Amillepora07124
chr5	mRNA	11892225	11908398	+	Amillepora07121-RA	Amillepora07121
chr5	mRNA	11909293	11912399	-	Amillepora07123-RA	Amillepora07123
chr5	mRNA	11961992	11967346	-	Amillepora07127-RA	Amillepora07127
chr5	mRNA	11889851	11891918	-	Amillepora07120-RA	Amillepora07120
chr5	mRNA	11925703	11930028	-	Amillepora07125-RA	Amillepora07125
chr5	mRNA	11973519	11986462	-	Amillepora07128-RA	Amillepora07128
chr5	mRNA	12082596	12086770	+	Amillepora07137-RA	Amillepora07137
chr5	mRNA	12047924	12051228	+	Amillepora07134-RA	Amillepora07134
chr5	mRNA	11999637	12000786	+	Amillepora07129-RA	Amillepora07129
chr5	mRNA	12053727	12061347	+	Amillepora07135-RA	Amillepora07135
chr5	mRNA	12063859	12071263	+	Amillepora07136-RA	Amillepora07136
chr5	mRNA	12019938	12023489	-	Amillepora07131-RA	Amillepora07131
chr5	mRNA	12018997	12019871	-	Amillepora07130-RA	Amillepora07130
chr5	mRNA	12121323	12152393	+	Amillepora07141-RA	Amillepora07141
chr5	mRNA	12155477	12175726	+	Amillepora07143-RA	Amillepora07143
chr5	mRNA	12107569	12108052	-	Amillepora07138-RA	Amillepora07138
chr5	mRNA	12108059	12108702	-	Amillepora07139-RA	Amillepora07139
chr5	mRNA	12255626	12261517	+	Amillepora07147-RA	Amillepora07147
chr5	mRNA	12202387	12211239	+	Amillepora07144-RA	Amillepora07144
chr5	mRNA	12220423	12227832	-	Amillepora07145-RA	Amillepora07145
chr5	mRNA	12276318	12280325	-	Amillepora07149-RA	Amillepora07149
chr5	mRNA	12300191	12305224	-	Amillepora07150-RA	Amillepora07150
chr5	mRNA	12380911	12382192	-	Amillepora07154-RA	Amillepora07154
chr5	mRNA	12423314	12432316	-	Amillepora07155-RA	Amillepora07155
chr5	mRNA	12554237	12562117	-	Amillepora07160-RA	Amillepora07160
chr5	mRNA	12641593	12646073	-	Amillepora07163-RA	Amillepora07163
chr5	mRNA	12649666	12652291	-	Amillepora07164-RA	Amillepora07164
chr5	mRNA	12780462	12784058	-	Amillepora07172-RA	Amillepora07172
chr5	mRNA	12725824	12737380	-	Amillepora07169-RA	Amillepora07169
chr5	mRNA	12784104	12786113	-	Amillepora07173-RA	Amillepora07173
chr5	mRNA	12702976	12704019	-	Amillepora07167-RA	Amillepora07167
chr5	mRNA	12705629	12706885	-	Amillepora07168-RA	Amillepora07168
chr5	mRNA	12824669	12825886	-	Amillepora07176-RA	Amillepora07176
chr5	mRNA	12789582	12791669	-	Amillepora07174-RA	Amillepora07174
chr5	mRNA	12811847	12815881	+	Amillepora07175-RA	Amillepora07175
chr5	mRNA	12885425	12886241	-	Amillepora07180-RA	Amillepora07180
chr5	mRNA	12898925	12904945	+	Amillepora07181-RA	Amillepora07181
chr5	mRNA	12905055	12907198	-	Amillepora07182-RA	Amillepora07182
chr5	mRNA	12956625	12957458	-	Amillepora07184-RA	Amillepora07184
chr5	mRNA	12944412	12956438	-	Amillepora07183-RA	Amillepora07183
chr5	mRNA	12957482	12960685	-	Amillepora07185-RA	Amillepora07185
chr5	mRNA	13039236	13041977	+	Amillepora07190-RA	Amillepora07190
chr5	mRNA	13011244	13012836	+	Amillepora07188-RA	Amillepora07188
chr5	mRNA	13053218	13075417	-	Amillepora07192-RA	Amillepora07192
chr5	mRNA	12991739	12994626	-	Amillepora07186-RA	Amillepora07186
chr5	mRNA	13021143	13021643	-	Amillepora07189-RA	Amillepora07189
chr5	mRNA	13117809	13120718	+	Amillepora07199-RA	Amillepora07199
chr5	mRNA	13107511	13109393	+	Amillepora07197-RA	Amillepora07197
chr5	mRNA	13121666	13128988	+	Amillepora07200-RA	Amillepora07200
chr5	mRNA	13145843	13152212	+	Amillepora07203-RA	Amillepora07203
chr5	mRNA	13093716	13098230	+	Amillepora07194-RA	Amillepora07194
chr5	mRNA	13133223	13136048	+	Amillepora07201-RA	Amillepora07201
chr5	mRNA	13099017	13105158	+	Amillepora07195-RA	Amillepora07195
chr5	mRNA	13111217	13117600	-	Amillepora07198-RA	Amillepora07198
chr5	mRNA	13101244	13106414	-	Amillepora07196-RA	Amillepora07196
chr5	mRNA	13136954	13145752	-	Amillepora07202-RA	Amillepora07202
chr5	mRNA	13077126	13093430	-	Amillepora07193-RA	Amillepora07193
chr5	mRNA	13191341	13197306	+	Amillepora07209-RA	Amillepora07209
chr5	mRNA	13215528	13217291	+	Amillepora07212-RA	Amillepora07212
chr5	mRNA	13199964	13204701	+	Amillepora07210-RA	Amillepora07210
chr5	mRNA	13221896	13223705	+	Amillepora07214-RA	Amillepora07214
chr5	mRNA	13219086	13220491	+	Amillepora07213-RA	Amillepora07213
chr5	mRNA	13175820	13185688	-	Amillepora07208-RA	Amillepora07208
chr5	mRNA	13230394	13237376	-	Amillepora07215-RA	Amillepora07215
chr5	mRNA	13205144	13210889	-	Amillepora07211-RA	Amillepora07211
chr5	mRNA	13153376	13159049	-	Amillepora07206-RA	Amillepora07206
chr5	mRNA	13162485	13171169	-	Amillepora07207-RA	Amillepora07207
chr5	mRNA	13351852	13353507	+	Amillepora07226-RA	Amillepora07226
chr5	mRNA	13329259	13334905	+	Amillepora07225-RA	Amillepora07225
chr5	mRNA	13320899	13325184	+	Amillepora07224-RA	Amillepora07224
chr5	mRNA	13362453	13366298	+	Amillepora07227-RA	Amillepora07227
chr5	mRNA	13260688	13301822	+	Amillepora07217-RA	Amillepora07217
chr5	mRNA	13303202	13307376	-	Amillepora07221-RA	Amillepora07221
chr5	mRNA	13308278	13314648	-	Amillepora07222-RA	Amillepora07222
chr5	mRNA	13363121	13380899	-	Amillepora07228-RA	Amillepora07228
chr5	mRNA	13408693	13439894	-	Amillepora07229-RA	Amillepora07229
chr5	mRNA	13853671	13858575	+	Amillepora07233-RA	Amillepora07233
chr5	mRNA	13824780	13830944	-	Amillepora07231-RA	Amillepora07231
chr5	mRNA	13863877	13864943	+	Amillepora07234-RA	Amillepora07234
chr5	mRNA	13954469	13963492	+	Amillepora07242-RA	Amillepora07242
chr5	mRNA	13945682	13952303	+	Amillepora07241-RA	Amillepora07241
chr5	mRNA	13893387	13898668	+	Amillepora07236-RA	Amillepora07236
chr5	mRNA	13911250	13916882	+	Amillepora07238-RA	Amillepora07238
chr5	mRNA	13876003	13879940	+	Amillepora07235-RA	Amillepora07235
chr5	mRNA	13924937	13930652	+	Amillepora07240-RA	Amillepora07240
chr5	mRNA	13963072	13970105	-	Amillepora07243-RA	Amillepora07243
chr5	mRNA	14067744	14070959	+	Amillepora07254-RA	Amillepora07254
chr5	mRNA	14048957	14064249	+	Amillepora07252-RA	Amillepora07252
chr5	mRNA	13992827	13995049	+	Amillepora07246-RA	Amillepora07246
chr5	mRNA	14014258	14014995	+	Amillepora07248-RA	Amillepora07248
chr5	mRNA	14072800	14079429	-	Amillepora07255-RA	Amillepora07255
chr5	mRNA	14035569	14038119	+	Amillepora07251-RA	Amillepora07251
chr5	mRNA	14010012	14013983	+	Amillepora07247-RA	Amillepora07247
chr5	mRNA	14033277	14033721	+	Amillepora07249-RA	Amillepora07249
chr5	mRNA	14203590	14216007	+	Amillepora07260-RA	Amillepora07260
chr5	mRNA	14216685	14222862	+	Amillepora07261-RA	Amillepora07261
chr5	mRNA	14238647	14245425	+	Amillepora07262-RA	Amillepora07262
chr5	mRNA	14193901	14200674	+	Amillepora07259-RA	Amillepora07259
chr5	mRNA	14245919	14279843	-	Amillepora07263-RA	Amillepora07263
chr5	mRNA	14157432	14189857	-	Amillepora07258-RA	Amillepora07258
chr5	mRNA	14146142	14154646	-	Amillepora07256-RA	Amillepora07256
chr5	mRNA	14473294	14475758	+	Amillepora07270-RA	Amillepora07270
chr5	mRNA	14399329	14439403	+	Amillepora07267-RA	Amillepora07267
chr5	mRNA	14426011	14439261	-	Amillepora07268-RA	Amillepora07268
chr5	mRNA	14449437	14451384	-	Amillepora07269-RA	Amillepora07269
chr5	mRNA	14538234	14539047	-	Amillepora07275-RA	Amillepora07275
chr5	mRNA	14520137	14521316	-	Amillepora07271-RA	Amillepora07271
chr5	mRNA	14603588	14605177	-	Amillepora07279-RA	Amillepora07279
chr5	mRNA	14600731	14602194	-	Amillepora07277-RA	Amillepora07277
chr5	mRNA	14602250	14603521	-	Amillepora07278-RA	Amillepora07278
chr5	mRNA	14643129	14644950	+	Amillepora07280-RA	Amillepora07280
chr5	mRNA	14714343	14723763	+	Amillepora07285-RA	Amillepora07285
chr5	mRNA	14726380	14732253	+	Amillepora07286-RA	Amillepora07286
chr5	mRNA	14733888	14736810	+	Amillepora07287-RA	Amillepora07287
chr5	mRNA	14777373	14779199	+	Amillepora07291-RA	Amillepora07291
chr5	mRNA	14847314	14868943	+	Amillepora07294-RA	Amillepora07294
chr5	mRNA	14821316	14822588	-	Amillepora07293-RA	Amillepora07293
chr5	mRNA	14884355	14915073	+	Amillepora07297-RA	Amillepora07297
chr5	mRNA	14957405	14985590	+	Amillepora07300-RA	Amillepora07300
chr5	mRNA	14948911	14957396	+	Amillepora07299-RA	Amillepora07299
chr5	mRNA	14926984	14931060	-	Amillepora07298-RA	Amillepora07298
chr5	mRNA	15039831	15069563	+	Amillepora07304-RA	Amillepora07304
chr5	mRNA	15072194	15077294	+	Amillepora07306-RA	Amillepora07306
chr5	mRNA	15022569	15039325	-	Amillepora07303-RA	Amillepora07303
chr5	mRNA	14988320	15014257	-	Amillepora07302-RA	Amillepora07302
chr5	mRNA	15134334	15135093	+	Amillepora07312-RA	Amillepora07312
chr5	mRNA	15172777	15183741	+	Amillepora07317-RA	Amillepora07317
chr5	mRNA	15145738	15157199	+	Amillepora07314-RA	Amillepora07314
chr5	mRNA	15136521	15142625	+	Amillepora07313-RA	Amillepora07313
chr5	mRNA	15106905	15107744	+	Amillepora07310-RA	Amillepora07310
chr5	mRNA	15123271	15129055	-	Amillepora07311-RA	Amillepora07311
chr5	mRNA	15099817	15104086	-	Amillepora07307-RA	Amillepora07307
chr5	mRNA	15162898	15167171	-	Amillepora07316-RA	Amillepora07316
chr5	mRNA	15106097	15106887	+	Amillepora07308-RA	Amillepora07308
chr5	mRNA	15258242	15262799	+	Amillepora07321-RA	Amillepora07321
chr5	mRNA	15187245	15195209	+	Amillepora07318-RA	Amillepora07318
chr5	mRNA	15235063	15257092	+	Amillepora07320-RA	Amillepora07320
chr5	mRNA	15212686	15217835	+	Amillepora07319-RA	Amillepora07319
chr5	mRNA	15365765	15368447	+	Amillepora07332-RA	Amillepora07332
chr5	mRNA	15294322	15296505	+	Amillepora07323-RA	Amillepora07323
chr5	mRNA	15354962	15357048	+	Amillepora07331-RA	Amillepora07331
chr5	mRNA	15346015	15348999	+	Amillepora07330-RA	Amillepora07330
chr5	mRNA	15288128	15294267	-	Amillepora07322-RA	Amillepora07322
chr5	mRNA	15318969	15321051	-	Amillepora07326-RA	Amillepora07326
chr5	mRNA	15330404	15335869	-	Amillepora07328-RA	Amillepora07328
chr5	mRNA	15322728	15328408	-	Amillepora07327-RA	Amillepora07327
chr5	mRNA	15303938	15316115	-	Amillepora07325-RA	Amillepora07325
chr5	mRNA	15434392	15462698	+	Amillepora07339-RA	Amillepora07339
chr5	mRNA	15401844	15413039	-	Amillepora07335-RA	Amillepora07335
chr5	mRNA	15370227	15384952	-	Amillepora07333-RA	Amillepora07333
chr5	mRNA	15425958	15426993	-	Amillepora07336-RA	Amillepora07336
chr5	mRNA	15427030	15427967	-	Amillepora07337-RA	Amillepora07337
chr5	mRNA	15540389	15546682	+	Amillepora07345-RA	Amillepora07345
chr5	mRNA	15493713	15511680	-	Amillepora07341-RA	Amillepora07341
chr5	mRNA	15515436	15526139	-	Amillepora07342-RA	Amillepora07342
chr5	mRNA	15533942	15535331	-	Amillepora07343-RA	Amillepora07343
chr5	mRNA	15535437	15536739	-	Amillepora07344-RA	Amillepora07344
chr5	mRNA	15615984	15619376	+	Amillepora07352-RA	Amillepora07352
chr5	mRNA	15623825	15638286	+	Amillepora07353-RA	Amillepora07353
chr5	mRNA	15640501	15660666	+	Amillepora07355-RA	Amillepora07355
chr5	mRNA	15607096	15608708	+	Amillepora07350-RA	Amillepora07350
chr5	mRNA	15568994	15578309	+	Amillepora07348-RA	Amillepora07348
chr5	mRNA	15610888	15612636	+	Amillepora07351-RA	Amillepora07351
chr5	mRNA	15589939	15600071	-	Amillepora07349-RA	Amillepora07349
chr5	mRNA	15551225	15564892	-	Amillepora07346-RA	Amillepora07346
chr5	mRNA	15627927	15640412	-	Amillepora07354-RA	Amillepora07354
chr5	mRNA	15760147	15771374	+	Amillepora07361-RA	Amillepora07361
chr5	mRNA	15696522	15716759	+	Amillepora07358-RA	Amillepora07358
chr5	mRNA	15688219	15691106	-	Amillepora07357-RA	Amillepora07357
chr5	mRNA	15672574	15680714	-	Amillepora07356-RA	Amillepora07356
chr5	mRNA	15756256	15757830	-	Amillepora07360-RA	Amillepora07360
chr5	mRNA	15850896	15882250	+	Amillepora07374-RA	Amillepora07374
chr5	mRNA	15835582	15850473	+	Amillepora07373-RA	Amillepora07373
chr5	mRNA	15829666	15832817	-	Amillepora07372-RA	Amillepora07372
chr5	mRNA	15828321	15829484	-	Amillepora07371-RA	Amillepora07371
chr5	mRNA	15800486	15803678	-	Amillepora07365-RA	Amillepora07365
chr5	mRNA	15809457	15810342	-	Amillepora07369-RA	Amillepora07369
chr5	mRNA	15804924	15806728	-	Amillepora07368-RA	Amillepora07368
chr5	mRNA	15804039	15804845	-	Amillepora07367-RA	Amillepora07367
chr5	mRNA	15783905	15787319	-	Amillepora07364-RA	Amillepora07364
chr5	mRNA	15803681	15804026	-	Amillepora07366-RA	Amillepora07366
chr5	mRNA	15943673	15955767	+	Amillepora07379-RA	Amillepora07379
chr5	mRNA	15914967	15921004	-	Amillepora07377-RA	Amillepora07377
chr5	mRNA	15874642	15879827	-	Amillepora07375-RA	Amillepora07375
chr5	mRNA	15891778	15893907	-	Amillepora07376-RA	Amillepora07376
chr5	mRNA	15937341	15938651	+	Amillepora07378-RA	Amillepora07378
chr5	mRNA	16076650	16079336	-	Amillepora07388-RA	Amillepora07388
chr5	mRNA	16045290	16051237	-	Amillepora07384-RA	Amillepora07384
chr5	mRNA	16015865	16018440	-	Amillepora07382-RA	Amillepora07382
chr5	mRNA	16051271	16051882	-	Amillepora07385-RA	Amillepora07385
chr5	mRNA	16014526	16015659	-	Amillepora07381-RA	Amillepora07381
chr5	mRNA	16061205	16062457	-	Amillepora07387-RA	Amillepora07387
chr5	mRNA	16059369	16061193	-	Amillepora07386-RA	Amillepora07386
chr5	mRNA	16098927	16100552	+	Amillepora07389-RA	Amillepora07389
chr5	mRNA	16130912	16134648	-	Amillepora07392-RA	Amillepora07392
chr5	mRNA	16103395	16112332	-	Amillepora07391-RA	Amillepora07391
chr5	mRNA	16100733	16102306	+	Amillepora07390-RA	Amillepora07390
chr5	mRNA	16169808	16170558	+	Amillepora07394-RA	Amillepora07394
chr5	mRNA	16167778	16168579	-	Amillepora07393-RA	Amillepora07393
chr5	mRNA	16240630	16242546	+	Amillepora07399-RA	Amillepora07399
chr5	mRNA	16195757	16198975	-	Amillepora07397-RA	Amillepora07397
chr5	mRNA	16194525	16194860	-	Amillepora07395-RA	Amillepora07395
chr5	mRNA	16265570	16276546	-	Amillepora07401-RA	Amillepora07401
